unit,date,rec,time,temp,humid,wind,hi_wc,hi_wc_n,person,notes
Clemens,7/24/2023,1,12:30 a.m.,75,N/A,,N/A,,Quinn,
Clemens,7/24/2023,2,1:30 a.m.,75,N/A,,N/A,,Quinn,
Clemens,7/24/2023,3,2:30 a.m.,75,N/A,,N/A,,Quinn,
Clemens,7/24/2023,4,3:30 a.m.,74,N/A,,N/A,,Quinn,
Clemens,7/24/2023,5,4:30 a.m.,74,N/A,,N/A,,Quinn,
Clemens,7/24/2023,6,5:30 a.m.,74,N/A,,N/A,,Stepp,
Clemens,7/24/2023,7,6:30 a.m.,75,N/A,,N/A,,Stepp,
Clemens,7/24/2023,8,7:30 a.m.,79,N/A,,N/A,,Stepp,
Clemens,7/24/2023,9,8:30 a.m.,84,82,,95,,Stepp,
Clemens,7/24/2023,10,9:30 a.m.,85,82,,98,,Stepp,
Clemens,7/24/2023,11,10:30 a.m.,87,75,,100,,Stepp,
Clemens,7/24/2023,12,11:30 a.m.,86,70,,95,,Stepp,
Clemens,7/24/2023,13,12:30 p.m.,91,54,,99,,Stepp,
Clemens,7/24/2023,14,1:30 p.m.,93,54,,103,,Stepp,
Clemens,7/24/2023,15,2:30 p.m.,88,66,,98,,Stepp,
Clemens,7/24/2023,16,3:30 p.m.,92,60,,105,,Stepp,
Clemens,7/24/2023,17,4:30 p.m.,93,56,,105,,Stepp,
Clemens,7/24/2023,18,5:30 p.m.,91,61,,103,,Quinn,
Clemens,7/24/2023,19,6:30 p.m.,89,61,,98,,Quinn,
Clemens,7/24/2023,20,7:30 p.m.,86,72,,96,,Quinn,
Clemens,7/24/2023,21,8:30 p.m.,83,82,,92,,Quinn,
Clemens,7/24/2023,22,9:30 p.m.,81,85,,87,,Quinn,
Clemens,7/24/2023,23,10:30 p.m.,80,90,,86,,Quinn,
Clemens,7/24/2023,24,11:30 p.m.,79,N/A,,N/A,,Quinn,humid corrected
Clemens,7/25/2023,1,12:30 a.m.,78,N/A,,N/A,,Quinn,
Clemens,7/25/2023,2,1:30 a.m.,76,N/A,,N/A,,Quinn,
Clemens,7/25/2023,3,2:30 a.m.,76,N/A,,N/A,,Quinn,
Clemens,7/25/2023,4,3:30 a.m.,76,N/A,,N/A,,Quinn,
Clemens,7/25/2023,5,4:30 a.m.,75,N/A,,N/A,,Quinn,
Clemens,7/25/2023,6,5:30 a.m.,75,N/A,,N/A,,Quinn,
Clemens,7/25/2023,7,6:30 a.m.,75,N/A,,N/A,,Stepp,
Clemens,7/25/2023,8,7:30 a.m.,79,N/A,,N/A,,Stepp,
Clemens,7/25/2023,9,8:30 a.m.,84,82,,95,,Hassan,
Clemens,7/25/2023,10,9:30 a.m.,89,63,,99,,Hassan,
Clemens,7/25/2023,11,10:30 a.m.,90,59,,99,,Hassan,
Clemens,7/25/2023,12,11:30 a.m.,91,56,,100,,Hassan,
Clemens,7/25/2023,13,12:30 p.m.,94,51,,104,,Stepp,
Clemens,7/25/2023,14,1:30 p.m.,94,51,,104,,Stepp,
Clemens,7/25/2023,15,2:30 p.m.,95,47,,103,,Stepp,
Clemens,7/25/2023,16,3:30 p.m.,95,44,,101,,Stepp,
Clemens,7/25/2023,17,4:30 p.m.,95,44,,101,,Stepp,
