unit,date,rec,time,temp,humid,wind,hi_wc,hi_wc_n,person,notes
Hospital Galveston,7/24/2023,1,12:30 a.m.,84,81,5,92,,Mercadoj,
Hospital Galveston,7/24/2023,2,1:30 a.m.,83,83,4,91,,Mercadoj,
Hospital Galveston,7/24/2023,3,2:30 a.m.,82,84,3,90,,Mercadoj,
Hospital Galveston,7/24/2023,4,3:30 a.m.,82,84,3,90,,Mercadoj,
Hospital Galveston,7/24/2023,5,4:30 a.m.,82,84,3,90,,Mercadoj,
Hospital Galveston,7/24/2023,6,5:30 a.m.,82,84,3,89,,Mercadoj,
Hospital Galveston,7/24/2023,7,6:30 a.m.,82,83,3,90,,R. Hill,
Hospital Galveston,7/24/2023,8,7:30 a.m.,82,83,4,90,,R. Hill,
Hospital Galveston,7/24/2023,9,8:30 a.m.,83,81,5,91,,R. Hill,
Hospital Galveston,7/24/2023,10,9:30 a.m.,85,77,5,93,,R. Hill,
Hospital Galveston,7/24/2023,11,10:30 a.m.,86,73,5,95,,R. Hill,
Hospital Galveston,7/24/2023,12,11:30 a.m.,88,68,5,97,,R. Hill,
Hospital Galveston,7/24/2023,13,12:30 p.m.,88,72,9,97,,R. Hill,
Hospital Galveston,7/24/2023,14,1:30 p.m.,89,69,10,98,,R. Hill,
Hospital Galveston,7/24/2023,15,2:30 p.m.,89,66,10,98,,R. Hill,
Hospital Galveston,7/24/2023,16,3:30 p.m.,90,66,12,99,,R. Hill,
Hospital Galveston,7/24/2023,17,4:30 p.m.,89,66,12,98,,R. Hill,
Hospital Galveston,7/24/2023,18,5:30 p.m.,89,67,12,98,,R. Hill,
Hospital Galveston,7/24/2023,19,6:30 p.m.,89,67,12,98,,Mercadoj,
Hospital Galveston,7/24/2023,20,7:30 p.m.,87,72,11,96,,Mercadoj,
Hospital Galveston,7/24/2023,21,8:30 p.m.,86,74,11,95,,Mercadoj,
Hospital Galveston,7/24/2023,22,9:30 p.m.,84,78,10,93,,Mercadoj,
Hospital Galveston,7/24/2023,23,10:30 p.m.,84,79,10,92,,Mercadoj,
Hospital Galveston,7/24/2023,24,11:30 p.m.,83,81,9,91,,Mercadoj,
Hospital Galveston,7/25/2023,1,12:30 a.m.,82,80,10,89,,Saguiped,
